Wall time,Step,Value
1700350141.6714597,64749,-28.192052841186523
1700350195.2076128,65049,-27.829925537109375
1700350222.3176732,65199,-28.316978454589844
1700350284.024778,65549,-28.414657592773438
1700350301.7677436,65649,-28.156444549560547
1700350328.560897,65799,-28.21293830871582
1700350337.5081315,65849,-27.807024002075195
1700350364.2427094,65999,-28.66985511779785
1700350417.8511925,66299,-28.532407760620117
1700350435.5604472,66399,-28.409099578857422
1700350554.3338902,66549,-28.775440216064453
1700350580.74504,66699,-28.039609909057617
1700350589.7050233,66749,-27.93074607849121
1700350598.702642,66799,-28.78668975830078
1700350607.6796453,66849,-27.92662811279297
1700350616.512746,66899,-28.391326904296875
1700350669.714369,67199,-27.99665069580078
1700350723.3165877,67499,-28.164077758789062
1700350776.5782073,67799,-29.03358268737793
1700350830.1538162,68099,-28.117660522460938
1700350875.1670601,68349,-29.386066436767578
1700351002.6200879,68549,-28.322999954223633
1700351063.9918292,68899,-28.6844539642334
1700351081.5608187,68999,-28.986053466796875
1700351108.4718301,69149,-28.329025268554688
1700351126.3917675,69249,-28.633777618408203
1700351135.3632243,69299,-28.146282196044922
1700351162.3219075,69449,-28.626726150512695
1700351171.1412647,69499,-29.21419334411621
1700351188.776112,69599,-28.481033325195312
1700351197.6246645,69649,-28.072202682495117
1700351224.1305268,69799,-28.683773040771484
1700351466.5726798,70649,-28.211162567138672
1700351475.3775766,70699,-28.968185424804688
1700351484.1680136,70749,-28.87944793701172
1700351528.228392,70999,-29.05674171447754
1700351554.8987188,71149,-28.140857696533203
1700351590.38104,71349,-28.018592834472656
1700351599.258489,71399,-29.297107696533203
1700351608.0637653,71449,-28.471572875976562
1700351643.5221612,71649,-28.10595703125
1700351652.4231176,71699,-29.085765838623047
1700351661.4336119,71749,-28.385150909423828
1700351679.2361145,71849,-29.28145980834961
1700351714.815114,72049,-27.308122634887695
1700351732.5800476,72149,-28.325542449951172
1700351895.0172174,72549,-28.407957077026367
1700351939.0453584,72799,-28.129575729370117
1700351948.1425834,72849,-28.331249237060547
1700352028.5437555,73299,-28.285362243652344
1700352037.3712122,73349,-28.75636100769043
1700352135.3570518,73899,-28.550949096679688
1700352298.452816,74299,-28.066387176513672
1700352307.202697,74349,-28.21979331970215
1700352333.5275652,74499,-27.73227882385254
1700352350.9470851,74599,-28.62466812133789
1700352359.867543,74649,-28.400802612304688
1700352430.765743,75049,-28.064151763916016
1700352439.578279,75099,-29.893959045410156
1700352448.5203269,75149,-27.79315757751465
1700352484.5360374,75349,-27.78742790222168
1700352502.1168346,75449,-28.259952545166016
1700352519.9689875,75549,-27.76300048828125
1700352591.1175208,75949,-28.79940414428711
1700352635.7827873,76199,-28.637481689453125
1700352736.356702,76249,-28.100326538085938
1700352762.1701005,76399,-27.90302276611328
1700352823.5714886,76749,-28.763896942138672
1700352841.1382232,76849,-28.8117618560791
1700352930.007341,77349,-29.531463623046875
1700352974.3696349,77599,-28.26422882080078
1700352983.0525236,77649,-28.515235900878906
1700353000.5997443,77749,-27.831714630126953
1700353009.4155068,77799,-28.623550415039062
1700353062.172613,78099,-29.24884796142578
1700353215.4304845,78449,-28.169567108154297
1700353224.1284652,78499,-28.65015411376953
1700353304.210418,78949,-29.11699104309082
1700353340.0830128,79149,-28.444095611572266
1700353357.6764102,79249,-28.169021606445312
1700353393.3210154,79449,-28.26430892944336
1700353472.736164,79899,-28.5439510345459
1700353490.6545312,79999,-28.1480770111084
1700353608.4714365,80149,-28.79878807067871
1700353625.5703695,80249,-28.66992950439453
1700353634.340212,80299,-29.689620971679688
1700353677.9685788,80549,-27.97260093688965
1700353704.1948004,80699,-28.895322799682617
1700353748.253117,80949,-28.588905334472656
1700353766.044491,81049,-29.048580169677734
1700353828.2762048,81399,-28.716228485107422
1700353837.002494,81449,-28.468217849731445
1700353872.7226987,81649,-28.73239517211914
1700353916.6953309,81899,-28.618484497070312
1700353946.3602343,82049,-28.740646362304688
1700354063.2036235,82149,-28.50027084350586
1700354090.3572762,82299,-28.76363754272461
1700354117.5073304,82449,-28.82685661315918
1700354154.651939,82649,-28.840944290161133
1700354220.8251193,82999,-28.58037567138672
1700354230.4528074,83049,-28.740463256835938
1700354307.2028944,83449,-27.810787200927734
1700354326.8481755,83549,-29.065038681030273
1700354345.2375276,83649,-28.55813217163086
1700354373.6032937,83799,-28.69569969177246
1700354382.4743936,83849,-28.367839813232422
1700354532.0298004,84149,-29.198863983154297
1700354540.802562,84199,-28.836135864257812
1700354612.484348,84599,-28.854124069213867
1700354639.5743716,84749,-28.89642333984375
1700354648.630145,84799,-28.749731063842773
1700354657.6916065,84849,-28.495180130004883
1700354666.8663661,84899,-28.93194007873535
1700354686.1222086,84999,-28.655193328857422
1700354715.3010802,85149,-28.43175506591797
1700354781.0580223,85499,-29.44349479675293
1700354790.290767,85549,-29.682193756103516
1700354835.5820165,85799,-28.632556915283203
1700354853.8364275,85899,-28.93741798400879
1700354862.884412,85949,-28.38717269897461
1700354969.3757014,85999,-28.644609451293945
1700355051.7489185,86449,-28.377490997314453
1700355089.126678,86649,-28.469411849975586
1700355108.161969,86749,-28.46381950378418
1700355118.0765302,86799,-27.86321258544922
1700355139.7316642,86899,-28.376558303833008
1700355189.7625747,87149,-28.10523796081543
1700355199.282482,87199,-28.294300079345703
1700355218.0866578,87299,-28.945735931396484
1700355227.6050274,87349,-27.854751586914062
1700355236.8633041,87399,-28.58750343322754
1700355265.4394984,87549,-28.619909286499023
1700355284.006701,87649,-29.271976470947266
1700355302.8281226,87749,-29.15033721923828
1700355488.2909276,88199,-29.71117401123047
1700355516.5602012,88349,-29.29729461669922
1700355599.8761146,88799,-28.233440399169922
1700355656.259704,89099,-29.294021606445312
1700355665.8168235,89149,-29.35730743408203
1700355721.8390567,89449,-29.020824432373047
1700355730.9233284,89499,-28.9591007232666
1700355739.9257736,89549,-27.71469497680664
1700355923.5170815,89949,-29.100170135498047
1700355978.7118218,90249,-28.912866592407227
1700355987.966208,90299,-28.409626007080078
1700356060.3062384,90699,-28.738052368164062
1700356069.3727195,90749,-28.744163513183594
1700356096.6722763,90899,-28.703857421875
1700356123.7764711,91049,-28.078824996948242
1700356159.9426873,91249,-28.648719787597656
1700356178.0715177,91349,-28.792713165283203
1700356214.319704,91549,-28.737876892089844
1700356365.7387362,91849,-28.518640518188477
1700356401.6381385,92049,-28.32709503173828
1700356410.6811373,92099,-28.33940315246582
1700356437.7891865,92249,-28.28751564025879
1700356483.9056559,92499,-29.217754364013672
1700356521.8728285,92699,-28.820831298828125
1700356560.8560116,92899,-29.2059326171875
1700356648.154434,93349,-29.25676155090332
1700356666.9181993,93449,-28.462169647216797
1700356676.2842152,93499,-29.44586181640625
1700356830.1729407,93799,-28.35736083984375
1700356838.9492078,93849,-28.767127990722656
1700356847.91418,93899,-29.1060848236084
1700356866.4245858,93999,-29.03143310546875
1700356884.7496142,94099,-28.954750061035156
1700356993.8417587,94699,-28.734712600708008
1700357082.0726013,95149,-28.725740432739258
1700357121.6131604,95349,-29.09073829650879
1700357169.8224504,95599,-28.549318313598633
1700357179.4961534,95649,-28.451385498046875
1700357330.27441,95899,-28.56253433227539
1700357339.9639742,95949,-29.026893615722656
1700357349.5539997,95999,-29.563919067382812
1700357389.5605433,96199,-28.877296447753906
1700357398.6029809,96249,-28.305538177490234
1700357453.740116,96549,-28.08165740966797
1700357490.4627228,96749,-29.005634307861328
1700357499.4384313,96799,-28.792728424072266
1700357508.3970006,96849,-28.5087947845459
1700357526.7441096,96949,-29.129545211791992
1700357536.0756075,96999,-29.120868682861328
1700357581.7187734,97249,-29.343494415283203
1700357608.827233,97399,-28.864927291870117
1700357626.633188,97499,-28.758384704589844
1700357653.4795668,97649,-28.974082946777344
1700357776.465347,97799,-29.158239364624023
1700357802.8924923,97949,-29.037588119506836
1700357820.9905198,98049,-28.960315704345703
1700357884.2653604,98399,-29.197816848754883
1700357901.9616175,98499,-28.718835830688477
1700358006.2612367,99099,-28.456314086914062
1700358015.0763226,99149,-28.875577926635742
1700358024.1518116,99199,-28.90373420715332
1700358253.920047,99899,-28.900936126708984
1700358290.6256917,100099,-29.00273895263672
1700358327.0856576,100299,-29.83702850341797
1700358336.1073766,100349,-28.98599624633789
1700358363.3315172,100499,-29.59499740600586
1700358372.3572009,100549,-28.080989837646484
1700358399.372061,100699,-28.671815872192383
1700358417.7685359,100799,-29.243032455444336
1700358435.9764197,100899,-29.103910446166992
1700358481.3009317,101149,-28.59525489807129
1700358508.599873,101299,-29.502845764160156
1700358526.8407707,101399,-29.313106536865234
1700358554.2187066,101549,-29.356964111328125
1700358680.4941235,101699,-28.894561767578125
1700358708.0868332,101849,-29.06802749633789
1700358726.576843,101949,-29.019487380981445
1700358754.251606,102099,-29.22512435913086
1700358781.6579354,102249,-28.74540138244629
1700358790.8767917,102299,-28.319721221923828
1700358818.8693974,102449,-28.791542053222656
1700358846.2030964,102599,-29.615982055664062
1700358928.9812763,103049,-29.4135684967041
1700358947.3172524,103149,-28.309240341186523
1700358992.6986399,103399,-29.088857650756836
1700359135.3127322,103649,-28.62200927734375
1700359144.3085413,103699,-29.686059951782227
1700359153.1697037,103749,-29.318038940429688
1700359171.191031,103849,-27.705137252807617
1700359180.5064805,103899,-29.313282012939453
1700359198.519631,103999,-28.576147079467773
1700359217.0070887,104099,-27.941864013671875
1700359245.3907163,104249,-28.464111328125
1700359254.6043682,104299,-28.971115112304688
1700359292.5041997,104499,-29.614391326904297
1700359341.105863,104749,-28.5695743560791
1700359361.0505545,104849,-28.806154251098633
1700359428.6131442,105199,-28.647411346435547
1700359447.4168575,105299,-28.94780921936035
1700359456.7518914,105349,-28.16856575012207
1700359484.7125354,105499,-29.04008674621582
1700359605.0443876,105599,-28.853778839111328
1700359642.4057913,105799,-27.8414363861084
1700359670.6345434,105949,-29.021635055541992
1700359689.432677,106049,-29.369014739990234
1700359708.368212,106149,-28.99632453918457
1700359717.802208,106199,-28.133705139160156
1700359766.3613322,106449,-28.45721435546875
1700359804.0877259,106649,-29.32907485961914
1700359813.3939915,106699,-28.60908317565918
1700359822.8130631,106749,-29.038963317871094
1700359860.5324256,106949,-28.88542366027832
1700359870.2788527,106999,-29.47892951965332
1700359889.300261,107099,-28.69902801513672
1700359898.9096425,107149,-28.645612716674805
1700359918.0011146,107249,-28.500995635986328
1700359927.621014,107299,-28.517866134643555
1700359937.169257,107349,-29.951908111572266
1700359955.9338686,107449,-29.003660202026367
1700360067.84393,107499,-28.87689971923828
1700360086.5788205,107599,-29.12555503845215
1700360133.8911884,107849,-28.251850128173828
1700360143.2443368,107899,-29.22791290283203
1700360200.2506785,108199,-29.118423461914062
1700360209.8035696,108249,-29.204635620117188
1700360219.1973498,108299,-29.009323120117188
1700360257.1395228,108499,-29.042278289794922
1700360276.1148922,108599,-28.956626892089844
1700360294.931994,108699,-28.30636978149414
1700360332.9567873,108899,-28.98147964477539
1700360427.0791626,109399,-29.045215606689453
1700360547.823508,109499,-29.223634719848633
1700360566.2766175,109599,-29.142208099365234
1700360575.7369149,109649,-29.336772918701172
1700360612.650635,109849,-29.14516258239746
1700360631.294301,109949,-28.919662475585938
1700360640.617606,109999,-29.32874298095703
1700360649.920435,110049,-30.385053634643555
1700360677.8775349,110199,-28.856979370117188
1700360715.4232128,110399,-29.14511489868164
1700360724.3377738,110449,-28.66422462463379
1700360751.5741458,110599,-28.285696029663086
1700360778.7586808,110749,-29.034381866455078
1700360869.1736066,111249,-29.558120727539062
1700360878.2916913,111299,-29.451139450073242
1700361002.391567,111449,-28.525699615478516
1700361011.2722433,111499,-29.371129989624023
1700361029.0836976,111599,-29.16765594482422
1700361056.1372507,111749,-28.344966888427734
1700361074.1851568,111849,-28.158302307128906
1700361083.2034404,111899,-28.454015731811523
1700361101.2407768,111999,-27.960651397705078
1700361110.247484,112049,-28.93282127380371
1700361119.2804334,112099,-28.63323974609375
