Wall time,Step,Value
1699056783.517295,49,-18.808029174804688
1699056791.7702472,99,-23.59674644470215
1699056799.9098186,149,-24.653629302978516
1699056808.237633,199,-24.999921798706055
1699056816.5093696,249,-25.194774627685547
1699056824.830477,299,-25.481433868408203
1699056832.9861963,349,-25.816646575927734
1699056842.0620737,399,-25.495983123779297
1699056850.7749665,449,-25.588260650634766
1699056859.8977618,499,-25.88054847717285
1699056868.69842,549,-25.986787796020508
1699056877.5014234,599,-26.16408348083496
1699056886.4882169,649,-26.14475440979004
1699056895.2774217,699,-26.556150436401367
1699056904.4492114,749,-26.131954193115234
1699056913.4117212,799,-26.143550872802734
1699056922.2080026,849,-26.074615478515625
1699056931.0876217,899,-26.180469512939453
1699056939.973014,949,-26.176128387451172
1699056948.915315,999,-26.454925537109375
1699056958.2196622,1049,-26.571624755859375
1699056967.2657318,1099,-26.493389129638672
1699056977.427806,1149,-26.2636661529541
1699056986.7547548,1199,-26.418563842773438
1699056995.9009564,1249,-26.51146697998047
1699057005.058265,1299,-26.821048736572266
1699057014.0344656,1349,-26.521055221557617
1699057022.982142,1399,-26.69142723083496
1699057032.1110597,1449,-26.706026077270508
1699057041.3708982,1499,-26.290605545043945
1699057050.3713825,1549,-26.656980514526367
1699057059.3349555,1599,-26.44151496887207
1699057068.3100276,1649,-26.72330093383789
1699057077.3813534,1699,-26.851524353027344
1699057086.5191293,1749,-26.955278396606445
1699057095.4922688,1799,-27.00147819519043
1699057104.8360865,1849,-26.899850845336914
1699057113.8225317,1899,-26.760778427124023
1699057122.840472,1949,-26.674713134765625
1699057131.9702318,1999,-26.611745834350586
1699057141.1742487,2049,-26.91371726989746
1699057150.0680778,2099,-27.0949764251709
1699057159.0411897,2149,-27.093564987182617
1699057168.0083802,2199,-27.278968811035156
1699057177.5512052,2249,-26.974960327148438
1699057186.4344664,2299,-26.70245361328125
1699057195.5120788,2349,-26.872770309448242
1699057204.43797,2399,-27.198705673217773
1699057213.354861,2449,-27.086565017700195
1699057222.2935185,2499,-26.924211502075195
1699057230.9345162,2549,-27.039308547973633
1699057239.882588,2599,-27.029264450073242
1699057248.6016858,2649,-26.928415298461914
1699057257.3090296,2699,-27.11322021484375
1699057266.106266,2749,-27.432355880737305
1699057274.7782443,2799,-27.317808151245117
1699057283.5354202,2849,-27.153837203979492
1699057292.1174574,2899,-27.102815628051758
1699057301.2762673,2949,-27.179109573364258
1699057309.9858081,2999,-27.251949310302734
1699057318.6048253,3049,-27.21430015563965
1699057327.2766552,3099,-27.13323211669922
