Wall time,Step,Value
1698989603.7291656,2599,-27.097068786621094
1698989612.4400449,2649,-27.194931030273438
1698989621.6327832,2699,-27.166261672973633
1698989630.4317777,2749,-27.424148559570312
1698989639.536458,2799,-27.612422943115234
1698989648.4299111,2849,-27.447311401367188
1698989657.2108202,2899,-27.669593811035156
1698989666.4450135,2949,-27.448158264160156
1698989675.1145673,2999,-27.357826232910156
1698989683.8438213,3049,-27.431140899658203
1698989692.629063,3099,-27.39027976989746
1698989701.437195,3149,-27.44063377380371
1698989710.1636255,3199,-27.467927932739258
1698989719.118214,3249,-27.59547996520996
1698989727.8968785,3299,-27.483898162841797
1698989737.0880032,3349,-27.501371383666992
1698989745.834645,3399,-27.43665313720703
1698989754.7946315,3449,-27.717836380004883
1698989763.8317118,3499,-27.417404174804688
1698989772.606265,3549,-27.753524780273438
1698989781.5957088,3599,-27.748302459716797
1698989790.5778532,3649,-27.802736282348633
1698989799.6054661,3699,-27.345430374145508
1698989808.3490384,3749,-27.574338912963867
1698989817.2025623,3799,-27.670654296875
1698989826.0089023,3849,-27.565616607666016
1698989834.9647589,3899,-27.779523849487305
1698989844.0408742,3949,-27.78536033630371
1698989852.9983952,3999,-27.807498931884766
1698989862.4691083,4049,-27.394367218017578
1698989871.378549,4099,-27.546689987182617
1698989880.301509,4149,-27.483097076416016
1698989889.4178028,4199,-27.772899627685547
1698989898.5919087,4249,-27.676694869995117
1698989907.485128,4299,-27.858293533325195
1698989916.183416,4349,-27.732141494750977
1698989924.8441494,4399,-28.218353271484375
1698989934.1003356,4449,-27.769947052001953
1698989942.7912128,4499,-27.679243087768555
1698989951.4070415,4549,-27.892005920410156
1698989960.0419738,4599,-27.80527114868164
1698989968.635425,4649,-27.7528076171875
1698989977.3550565,4699,-27.959157943725586
1698989986.1381452,4749,-27.940155029296875
1698989995.0401998,4799,-27.8583927154541
1698990003.7047772,4849,-27.71480369567871
1698990012.410063,4899,-27.836483001708984
1698990020.9552617,4949,-27.81307029724121
1698990029.6580365,4999,-27.885814666748047
1698990038.476,5049,-28.07590675354004
1698990047.3566844,5099,-28.07550048828125
1698990056.4180002,5149,-27.879249572753906
1698990065.090101,5199,-27.8726749420166
1698990073.7252765,5249,-27.490028381347656
1698990082.4922934,5299,-27.868194580078125
1698990091.2899504,5349,-28.03268051147461
1698990100.195355,5399,-28.09675407409668
1698990109.0015688,5449,-27.864543914794922
1698990117.5589669,5499,-28.076475143432617
1698990126.7200727,5549,-27.646291732788086
1698990135.3247766,5599,-27.888460159301758
1698990144.2239525,5649,-28.056013107299805
1698990152.8374102,5699,-27.969562530517578
1698990161.5704794,5749,-27.810632705688477
1698990170.3046608,5799,-28.148069381713867
1698990178.9652839,5849,-28.04610252380371
1698990187.8049867,5899,-28.036115646362305
1698990196.4784667,5949,-27.147960662841797
1698990205.209714,5999,-27.912519454956055
1698990213.7679217,6049,-28.107221603393555
1698990222.3976407,6099,-28.11383819580078
1698990231.1714156,6149,-27.98113250732422
1698990239.8456168,6199,-28.1527099609375
1698990248.7445917,6249,-27.802629470825195
1698990257.315054,6299,-27.90513801574707
1698990265.974984,6349,-27.755088806152344
1698990274.747627,6399,-27.835342407226562
1698990283.7743413,6449,-28.16128921508789
1698990292.5488095,6499,-28.20755958557129
1698990301.393131,6549,-28.26957893371582
1698990310.2717812,6599,-28.705873489379883
1698990319.4960456,6649,-27.97472381591797
1698990328.2814407,6699,-28.08452606201172
1698990337.1551402,6749,-28.07135772705078
1698990345.928688,6799,-28.03950309753418
1698990354.7702835,6849,-28.212326049804688
1698990363.6414862,6899,-28.232994079589844
1698990372.5043902,6949,-28.128244400024414
1698990381.5744872,6999,-27.95065689086914
1698990390.4269793,7049,-27.97829818725586
1698990400.3337102,7099,-27.750865936279297
1698990409.383216,7149,-28.01926040649414
1698990418.575884,7199,-28.23858070373535
1698990427.4925036,7249,-28.25718116760254
1698990436.405536,7299,-28.21382713317871
1698990445.4784381,7349,-27.768436431884766
1698990454.3658652,7399,-27.746679306030273
1698990463.4445693,7449,-28.111465454101562
1698990472.380957,7499,-28.257869720458984
1698990481.671734,7549,-28.12842559814453
1698990490.6740434,7599,-28.184526443481445
1698990499.7638185,7649,-28.145442962646484
1698990508.7043054,7699,-27.742443084716797
1698990518.0480094,7749,-27.940410614013672
1698990526.9500062,7799,-27.892255783081055
1698990535.788601,7849,-28.29888916015625
1698990544.5851676,7899,-28.118576049804688
1698990553.2997897,7949,-28.404834747314453
1698990562.0886192,7999,-28.208045959472656
1698990571.0021079,8049,-28.185829162597656
1698990580.0435793,8099,-28.28416633605957
1698990588.7835062,8149,-28.314937591552734
1698990597.8157902,8199,-28.336627960205078
1698990606.500549,8249,-28.305049896240234
1698990615.13078,8299,-28.336219787597656
1698990623.8351762,8349,-28.317201614379883
1698990632.4446661,8399,-28.279560089111328
1698990641.4174163,8449,-28.144100189208984
1698990650.09231,8499,-28.104442596435547
1698990658.7312315,8549,-28.076717376708984
1698990667.4725807,8599,-28.33236312866211
1698990676.3000205,8649,-28.241052627563477
1698990684.9043717,8699,-28.065895080566406
1698990693.5706823,8749,-28.450836181640625
1698990702.1354084,8799,-28.16199493408203
1698990711.155265,8849,-28.179262161254883
1698990719.7448392,8899,-28.170673370361328
1698990728.4568517,8949,-28.24344825744629
1698990737.223147,8999,-28.405765533447266
1698990746.0808146,9049,-28.370765686035156
1698990754.878894,9099,-28.217437744140625
1698990763.5149114,9149,-28.31740379333496
1698990772.545564,9199,-28.162221908569336
1698990781.2029219,9249,-28.343318939208984
1698990790.018454,9299,-28.349098205566406
1698990798.640866,9349,-28.293264389038086
1698990807.4763787,9399,-28.13401985168457
1698990816.358127,9449,-28.38655662536621
1698990825.1360812,9499,-28.45258331298828
1698990834.4509926,9549,-28.364980697631836
1698990843.2220743,9599,-28.23979377746582
1698990851.9507442,9649,-28.079282760620117
1698990860.8161674,9699,-28.264671325683594
1698990869.6205926,9749,-28.15966796875
1698990878.121431,9799,-28.23225975036621
1698990887.0099814,9849,-28.345748901367188
1698990895.9080548,9899,-28.32411766052246
1698990905.0115721,9949,-28.445812225341797
1698990913.6027248,9999,-28.162946701049805
1698990922.3966553,10049,-28.30611801147461
1698990931.141295,10099,-28.30138397216797
1698990939.976772,10149,-28.22606658935547
1698990948.639953,10199,-28.3983154296875
1698990957.3184896,10249,-28.47101402282715
1698990966.2608051,10299,-28.344806671142578
1698990974.9899526,10349,-28.129751205444336
1698990983.9080873,10399,-28.434207916259766
1698990992.7183173,10449,-28.460920333862305
1698991001.4788718,10499,-28.100011825561523
1698991010.4052012,10549,-27.955989837646484
1698991019.1500235,10599,-28.38492202758789
1698991028.477435,10649,-28.470428466796875
1698991037.129891,10699,-27.76970863342285
1698991045.7289429,10749,-28.27574920654297
1698991054.4147038,10799,-28.356657028198242
1698991063.1787314,10849,-28.396970748901367
1698991071.836924,10899,-28.531339645385742
1698991080.4920304,10949,-28.3658447265625
1698991089.0998707,10999,-28.342998504638672
1698991098.2747757,11049,-28.327213287353516
1698991107.07335,11099,-28.354827880859375
1698991116.1356921,11149,-28.36725616455078
1698991124.9663413,11199,-28.566495895385742
1698991133.7359438,11249,-28.649206161499023
1698991142.5881424,11299,-28.40412139892578
1698991151.3749807,11349,-28.499618530273438
1698991160.2367854,11399,-27.950748443603516
1698991169.1935062,11449,-28.30998420715332
1698991178.2908072,11499,-28.275760650634766
1698991187.2556534,11549,-28.405513763427734
1698991196.4709942,11599,-28.451751708984375
1698991205.2589471,11649,-28.49566650390625
1698991214.0121174,11699,-28.556528091430664
1698991223.079876,11749,-28.36779022216797
1698991231.9305117,11799,-28.560394287109375
1698991240.696037,11849,-28.212730407714844
1698991249.4425373,11899,-28.40283966064453
1698991258.4120924,11949,-28.308452606201172
1698991267.3559172,11999,-28.58037567138672
1698991276.3139777,12049,-28.444604873657227
1698991285.1065252,12099,-28.452011108398438
1698991294.3622212,12149,-28.250980377197266
1698991303.2464895,12199,-28.563854217529297
1698991312.2454953,12249,-28.483989715576172
1698991321.1370876,12299,-28.471620559692383
1698991329.8784637,12349,-28.54600715637207
1698991338.7018552,12399,-28.553470611572266
1698991347.3958862,12449,-28.481042861938477
1698991356.3372254,12499,-28.25383949279785
1698991365.1632936,12549,-28.301162719726562
1698991373.9545734,12599,-28.221282958984375
1698991382.6158907,12649,-28.60747528076172
1698991391.322732,12699,-28.513090133666992
1698991400.080124,12749,-28.622425079345703
1698991408.6580558,12799,-28.483001708984375
1698991417.7715251,12849,-28.51549530029297
1698991426.596143,12899,-28.336267471313477
1698991435.2104366,12949,-28.44083595275879
1698991443.6195276,12999,-28.41303253173828
1698991451.9281902,13049,-28.547718048095703
1698991460.0608072,13099,-28.569747924804688
1698991468.2577026,13149,-28.547393798828125
1698991476.445708,13199,-28.59836769104004
