Wall time,Step,Value
1700469638.86062,31749,-31.41575050354004
1700469732.1765144,32099,-30.53339195251465
1700469745.647063,32149,-30.6405029296875
1700469772.1820326,32249,-31.20090675354004
1700469785.587259,32299,-30.213130950927734
1700469799.0231895,32349,-30.874441146850586
1700469812.2025335,32399,-29.96870231628418
1700469838.8855557,32499,-30.73397445678711
1700469878.663834,32649,-31.623863220214844
1700469931.8665516,32849,-29.980491638183594
1700469998.5453,33099,-29.625146865844727
1700470038.3529804,33249,-30.959552764892578
1700470091.4746318,33449,-30.90481185913086
1700470131.4194806,33599,-32.02082824707031
1700470144.6409042,33649,-30.258028030395508
1700470171.014312,33749,-29.300737380981445
1700470184.184992,33799,-30.298046112060547
1700470224.047342,33949,-31.163372039794922
1700470237.258593,33999,-31.427608489990234
1700470276.9231498,34149,-30.350906372070312
1700470290.3216558,34199,-30.048168182373047
1700470356.6164043,34449,-31.26838493347168
1700470369.8186553,34499,-29.378110885620117
1700470471.9611442,34849,-31.218395233154297
1700470512.6317377,34999,-30.398414611816406
1700470881.8331263,35199,-31.05250358581543
1700470920.444013,35349,-30.558359146118164
1700470946.2269332,35449,-30.95777130126953
1700470971.9360244,35549,-31.655872344970703
1700471023.3396597,35749,-30.722143173217773
1700471074.6619434,35949,-31.441547393798828
1700471113.1409214,36099,-31.037918090820312
1700471125.9898977,36149,-29.94256019592285
1700471138.782847,36199,-30.565940856933594
1700471151.6239579,36249,-31.206703186035156
1700471228.7978196,36549,-31.330711364746094
1700471305.8213978,36849,-30.741928100585938
1700471331.506016,36949,-31.668479919433594
1700471344.3595774,36999,-30.965789794921875
1700471395.7771254,37199,-32.50346755981445
1700471434.3099551,37349,-30.017492294311523
1700471447.151229,37399,-30.834922790527344
1700471485.6468658,37549,-30.4835205078125
1700471498.468125,37599,-30.434391021728516
1700471511.3064,37649,-31.45126724243164
1700471537.022465,37749,-31.15709686279297
1700471562.8564208,37849,-31.206653594970703
1700471640.3676507,38149,-30.67656707763672
1700471679.0944853,38299,-32.086334228515625
1700471692.001958,38349,-30.208362579345703
1700471730.4888906,38499,-30.20014190673828
1700471743.091104,38549,-32.265777587890625
1700471755.7469532,38599,-32.425228118896484
1700471781.5825672,38699,-30.08252716064453
1700471794.558382,38749,-31.54719352722168
1700471870.629182,39049,-31.415733337402344
1700472200.968035,39249,-32.16064453125
1700472213.700955,39299,-29.938674926757812
1700472239.321778,39399,-31.306880950927734
1700472265.3656,39499,-31.258678436279297
1700472291.3854206,39599,-31.66628074645996
1700472304.1308193,39649,-31.915794372558594
1700472316.9521375,39699,-31.092788696289062
1700472329.7817156,39749,-30.267662048339844
1700472342.606077,39799,-31.954269409179688
1700472381.088089,39949,-28.46689224243164
1700472432.3873715,40149,-30.84146499633789
1700472470.8181436,40299,-31.305309295654297
1700472496.779357,40399,-29.85966682434082
1700472509.6572375,40449,-31.697246551513672
1700472522.5161715,40499,-30.399707794189453
1700472599.6867962,40799,-30.232261657714844
1700472612.4356577,40849,-31.67158317565918
1700472637.4975867,40949,-31.422412872314453
1700472675.506366,41099,-32.15526580810547
1700472726.3983338,41299,-31.778053283691406
1700472764.5391612,41449,-31.24431800842285
1700472802.2473066,41599,-32.07573318481445
1700472814.810264,41649,-31.25196075439453
1700472839.92606,41749,-31.034469604492188
1700472865.098085,41849,-32.84233856201172
1700472890.226681,41949,-30.38204002380371
1700472952.9870021,42199,-31.88860321044922
1700472990.6441188,42349,-31.810100555419922
1700473526.9322445,43399,-30.91629409790039
1700473551.890435,43499,-31.401790618896484
1700473564.4027617,43549,-32.8577766418457
1700473614.5855346,43749,-30.337146759033203
1700473639.5854852,43849,-31.720264434814453
1700473689.3520865,44049,-30.848575592041016
1700473714.1630104,44149,-30.414695739746094
1700473739.5509553,44249,-32.10611343383789
1700473777.0421162,44399,-30.427410125732422
1700473802.070528,44499,-32.02689743041992
1700473814.7010252,44549,-29.8150634765625
1700473892.356956,44849,-31.861255645751953
1700473942.2394278,45049,-30.557308197021484
1700474030.294696,45399,-32.840087890625
1700474042.873898,45449,-31.15289878845215
1700474055.4709737,45499,-31.471586227416992
1700474068.0356724,45549,-32.428382873535156
1700474130.7918053,45799,-31.549041748046875
1700474155.7054346,45899,-30.980731964111328
1700474193.0283966,46049,-31.21208381652832
1700474205.5190947,46099,-30.68695831298828
1700474217.9863298,46149,-31.73553466796875
1700474230.4662044,46199,-32.982418060302734
1700474330.648126,46599,-31.642763137817383
1700474343.1733809,46649,-30.654924392700195
1700474381.1968055,46799,-31.26949119567871
1700474745.6411648,47149,-32.678157806396484
1700474783.7061334,47299,-31.876541137695312
1700474885.6183736,47699,-32.06916427612305
1700474898.385336,47749,-32.34284973144531
1700474923.1678257,47849,-32.50629806518555
1700474936.1452756,47899,-32.1628303527832
1700474948.8629081,47949,-32.06895446777344
1700474987.0844307,48099,-31.1272029876709
1700474999.7773097,48149,-31.93214225769043
1700475050.416123,48349,-31.532939910888672
1700475113.3054125,48599,-31.225112915039062
1700475125.9177887,48649,-28.519227981567383
1700475176.886271,48849,-32.079872131347656
1700475189.6944354,48899,-32.9670524597168
1700475202.4921968,48949,-31.221153259277344
1700475215.2585273,48999,-30.907804489135742
1700475253.672122,49149,-30.88898468017578
1700475266.4772172,49199,-31.336742401123047
1700475279.2759109,49249,-30.655780792236328
1700475317.624506,49399,-32.425086975097656
1700475330.3682387,49449,-31.05605125427246
1700475432.6690931,49849,-31.179466247558594
1700475483.4327807,50049,-31.510967254638672
1700475508.7104168,50149,-32.72590255737305
1700475533.960427,50249,-32.75191116333008
1700475546.6146078,50299,-32.079994201660156
1700475584.6695144,50449,-32.03965377807617
1700475636.1375248,50649,-32.13838195800781
1700475648.9521163,50699,-32.03434371948242
1700475661.8262737,50749,-29.365535736083984
1700475978.9683917,50899,-32.520042419433594
1700476081.0691824,51299,-31.192798614501953
1700476106.613833,51399,-31.67952537536621
1700476157.7521362,51599,-32.49713134765625
1700476170.529293,51649,-30.88683319091797
1700476208.817311,51799,-31.45686149597168
1700476234.1068456,51899,-32.20151901245117
1700476259.839314,51999,-30.124990463256836
1700476324.0798035,52249,-29.939208984375
1700476464.7884505,52799,-32.17191696166992
1700476490.171447,52899,-31.074922561645508
1700476566.6486409,53199,-31.918458938598633
1700476579.4300284,53249,-30.77926254272461
1700476604.9996147,53349,-32.39714813232422
1700476630.5860484,53449,-32.20076370239258
1700476681.6942227,53649,-32.0835075378418
1700476732.9184878,53849,-32.30149841308594
1700476758.5803342,53949,-31.327320098876953
1700476822.5899348,54199,-31.957839965820312
1700476835.391494,54249,-32.188636779785156
1700476848.1350906,54299,-32.6052360534668
1700476937.6379576,54649,-30.303058624267578
1700477229.1628265,54699,-32.399749755859375
1700477305.9738865,54999,-32.906063079833984
1700477356.8541722,55199,-31.58470344543457
1700477369.55577,55249,-31.985279083251953
1700477382.2564967,55299,-31.6777400970459
1700477496.7718756,55749,-31.831838607788086
1700477522.4900115,55849,-32.431392669677734
1700477560.737311,55999,-32.91539001464844
1700477637.8445113,56299,-31.265832901000977
1700477650.4094405,56349,-31.460037231445312
1700477739.3565452,56699,-31.924495697021484
1700477765.0459323,56799,-33.06201171875
1700477944.2894707,57499,-32.36371612548828
1700478021.5532897,57799,-32.266780853271484
1700478034.6273532,57849,-32.03789138793945
1700478047.4310749,57899,-31.090967178344727
1700478086.0150437,58049,-32.34153747558594
1700478098.8162327,58099,-31.745603561401367
1700478111.636362,58149,-32.565486907958984
1700478620.9113264,59049,-32.79774856567383
1700478659.6619036,59199,-32.51273727416992
1700478684.887975,59299,-32.32691192626953
1700478773.854974,59649,-30.769149780273438
1700478786.5661755,59699,-31.8223876953125
1700478812.0139604,59799,-32.57575225830078
1700478837.430757,59899,-32.322078704833984
1700478862.8965387,59999,-31.943710327148438
1700478888.3431425,60099,-32.11944580078125
1700478952.1857073,60349,-29.636363983154297
1700478977.6969986,60449,-30.49895477294922
1700479003.255272,60549,-31.57590103149414
1700479054.324707,60749,-32.13444900512695
1700479182.0877566,61249,-31.10443878173828
1700479233.1875463,61449,-32.715538024902344
1700479284.3898997,61649,-31.711387634277344
1700479297.1670077,61699,-30.416362762451172
1700479309.9573305,61749,-30.604066848754883
1700479335.5254273,61849,-31.812036514282227
1700479373.833008,61999,-31.11577033996582
1700479412.1579807,62149,-30.7550048828125
1700479437.6715848,62249,-30.586063385009766
1700479476.018813,62399,-33.491783142089844
1700479830.8934078,62699,-33.24209213256836
1700479856.3481975,62799,-32.3078727722168
