Wall time,Step,Value
1699042506.3032687,49,-6.617872714996338
1699042515.3498733,99,-6.63273811340332
1699042524.5065234,149,-6.574296951293945
1699042533.2829723,199,-6.534938812255859
1699042542.0840175,249,-6.581748008728027
1699042550.779101,299,-6.598544120788574
1699042559.7442122,349,-6.5673933029174805
1699042568.7099495,399,-6.63724422454834
1699042577.5446012,449,-6.569233417510986
1699042586.6121964,499,-6.565099716186523
1699042595.3669136,549,-6.583833694458008
1699042604.1867957,599,-6.572033882141113
1699042612.9434588,649,-6.538593769073486
1699042621.6358628,699,-6.577459335327148
1699042630.9800158,749,-6.591422080993652
1699042639.7035794,799,-6.578797340393066
1699042648.3505857,849,-6.583491325378418
1699042656.9761422,899,-6.628303527832031
1699042665.9491825,949,-6.5648722648620605
1699042674.6118736,999,-6.619387626647949
1699042683.3305056,1049,-6.5360870361328125
1699042692.0633004,1099,-6.560897350311279
1699042701.0872905,1149,-6.57916784286499
1699042709.7481852,1199,-6.5886921882629395
1699042718.4422143,1249,-6.649209022521973
1699042726.9817798,1299,-6.6196699142456055
1699042735.5539308,1349,-6.537477493286133
1699042744.3172202,1399,-6.513972759246826
1699042752.929851,1449,-6.54989767074585
1699042761.972112,1499,-6.681705474853516
1699042770.7052631,1549,-6.620624542236328
1699042779.4761372,1599,-6.613709449768066
1699042788.0919502,1649,-6.654059410095215
1699042796.718246,1699,-6.654376029968262
1699042805.5789306,1749,-6.575692176818848
1699042814.5360808,1799,-6.610962867736816
1699042823.7005286,1849,-6.593899726867676
1699042832.2622244,1899,-6.556617736816406
1699042840.812414,1949,-6.58070182800293
1699042849.3307252,1999,-6.606825828552246
1699042857.9281812,2049,-6.639976501464844
1699042866.427178,2099,-6.5383405685424805
1699042875.0074613,2149,-6.694938659667969
1699042883.5005882,2199,-6.481950759887695
1699042892.6172872,2249,-6.596336841583252
1699042901.0841155,2299,-6.5662431716918945
1699042909.6233785,2349,-6.644262313842773
1699042918.2181833,2399,-6.5909743309021
1699042926.7187672,2449,-6.630917549133301
1699042935.305959,2499,-6.592039108276367
1699042943.9054477,2549,-6.585936069488525
1699042952.7584825,2599,-6.554471015930176
1699042961.3002913,2649,-6.555488109588623
1699042970.0122144,2699,-6.554368019104004
1699042978.568506,2749,-6.569057464599609
1699042987.1127598,2799,-6.591524124145508
1699042995.8023896,2849,-6.523112773895264
1699043004.3066528,2899,-6.582607746124268
1699043013.3860776,2949,-6.632608413696289
1699043021.9336274,2999,-6.540590286254883
1699043030.4282491,3049,-6.554220199584961
1699043038.9998002,3099,-6.5885162353515625
1699043047.612063,3149,-6.515605449676514
1699043056.2273772,3199,-6.591759204864502
1699043064.7359772,3249,-6.594571590423584
1699043073.1868129,3299,-6.441915035247803
1699043082.2731607,3349,-6.585336685180664
1699043090.8452144,3399,-6.57121467590332
1699043099.3756661,3449,-6.646109104156494
1699043107.9297092,3499,-6.553307056427002
1699043116.516377,3549,-6.533723831176758
1699043125.065789,3599,-6.581178188323975
1699043133.5578973,3649,-6.580549240112305
1699043142.3739967,3699,-6.622448444366455
1699043151.0256336,3749,-6.505494594573975
1699043159.6581235,3799,-6.620168209075928
1699043168.1625915,3849,-6.634771347045898
1699043176.7184656,3899,-6.5907883644104
1699043185.379327,3949,-6.601446151733398
1699043194.0630045,3999,-6.634110927581787
1699043202.8774996,4049,-6.583352088928223
1699043211.5975223,4099,-6.559753894805908
1699043220.171695,4149,-6.5816874504089355
1699043228.792344,4199,-6.615428924560547
1699043237.42404,4249,-6.511496543884277
1699043245.9385502,4299,-6.593531608581543
1699043254.4149814,4349,-6.575369358062744
1699043262.8836482,4399,-6.582555770874023
1699043271.9384036,4449,-6.529324531555176
1699043280.4565854,4499,-6.573855876922607
1699043289.1323972,4549,-6.545267581939697
1699043297.6411119,4599,-6.6002397537231445
1699043306.2151225,4649,-6.525866985321045
1699043314.8386624,4699,-6.616239070892334
1699043323.4437745,4749,-6.593778133392334
1699043332.1336632,4799,-6.646258354187012
1699043340.6907895,4849,-6.582760334014893
1699043349.40589,4899,-6.600728988647461
1699043357.9079247,4949,-6.597826957702637
1699043366.4092615,4999,-6.519362926483154
1699043375.0449717,5049,-6.619484901428223
1699043383.534664,5099,-6.588964939117432
1699043392.4290774,5149,-6.518266201019287
1699043400.9357822,5199,-6.584462642669678
1699043409.4809093,5249,-6.586345672607422
1699043418.0349271,5299,-6.559320449829102
1699043426.6432567,5349,-6.55500602722168
1699043435.156996,5399,-6.617561340332031
1699043443.6175528,5449,-6.549491882324219
1699043452.1146703,5499,-6.419574737548828
1699043461.0373774,5549,-6.540899276733398
1699043469.5801396,5599,-6.6173577308654785
1699043478.2629654,5649,-6.632305145263672
1699043486.8825653,5699,-6.5842695236206055
1699043495.3622465,5749,-6.553803443908691
1699043503.9973712,5799,-6.459626197814941
1699043512.5119424,5849,-6.565808296203613
1699043521.1583807,5899,-6.569299221038818
1699043529.7740123,5949,-6.597515106201172
1699043538.378101,5999,-6.646668910980225
1699043546.9907236,6049,-6.624587059020996
1699043555.509357,6099,-6.608480930328369
1699043564.1722794,6149,-6.661894798278809
1699043572.7334638,6199,-6.569792747497559
1699043581.571614,6249,-6.594992637634277
1699043590.1116562,6299,-6.624147891998291
1699043598.6466386,6349,-6.623833656311035
1699043607.261757,6399,-6.605953693389893
1699043615.8451123,6449,-6.542366981506348
1699043624.3416164,6499,-6.5824432373046875
1699043632.8947432,6549,-6.541271209716797
1699043641.300288,6599,-6.832485675811768
1699043650.193768,6649,-6.653810024261475
1699043658.829191,6699,-6.646080493927002
1699043667.4202921,6749,-6.5774970054626465
1699043675.9567335,6799,-6.54892635345459
1699043684.5388918,6849,-6.645898342132568
1699043693.0747623,6899,-6.561335563659668
1699043701.6332848,6949,-6.517474174499512
1699043710.4118326,6999,-6.565228462219238
1699043718.9482107,7049,-6.5811767578125
1699043727.6068215,7099,-6.5976667404174805
1699043736.128571,7149,-6.606472015380859
1699043744.7668433,7199,-6.568210601806641
1699043753.3738396,7249,-6.671976566314697
1699043762.0829675,7299,-6.632036209106445
1699043771.144261,7349,-6.591972827911377
1699043779.666613,7399,-6.568233966827393
1699043788.4050999,7449,-6.568755626678467
1699043796.957313,7499,-6.582720756530762
1699043805.6166127,7549,-6.55977201461792
1699043814.2157066,7599,-6.564258575439453
1699043822.7505913,7649,-6.615610599517822
1699043831.1717567,7699,-6.635768413543701
1699043840.1551702,7749,-6.550822734832764
1699043848.6918817,7799,-6.620016574859619
1699043857.3562486,7849,-6.598975658416748
1699043865.816644,7899,-6.628503799438477
1699043874.4039974,7949,-6.521917343139648
1699043883.1007545,7999,-6.596777439117432
1699043891.6663105,8049,-6.569424152374268
1699043900.397791,8099,-6.619718551635742
1699043908.989312,8149,-6.531177520751953
1699043917.6307995,8199,-6.4987921714782715
1699043926.1910067,8249,-6.619677543640137
1699043934.6507275,8299,-6.537501335144043
1699043943.3749614,8349,-6.525249481201172
1699043951.834304,8399,-6.559558868408203
1699043960.7338352,8449,-6.5477423667907715
1699043969.2624996,8499,-6.587393760681152
1699043977.7576463,8549,-6.598645210266113
1699043986.4154296,8599,-6.623085975646973
1699043994.9393425,8649,-6.558034896850586
1699044003.4581394,8699,-6.597393989562988
1699044011.9422984,8749,-6.612336158752441
1699044020.49645,8799,-6.591259002685547
1699044029.3303819,8849,-6.4841156005859375
1699044037.9628565,8899,-6.557547569274902
1699044046.631616,8949,-6.634608268737793
1699044055.9378233,8999,-6.642752647399902
1699044064.6005745,9049,-6.634224891662598
1699044073.5449774,9099,-6.59898567199707
1699044082.3333335,9149,-6.550827503204346
1699044091.2655156,9199,-6.55864143371582
1699044099.9547615,9249,-6.60069465637207
1699044108.8088696,9299,-6.543264865875244
1699044117.7061834,9349,-6.5286784172058105
1699044126.451589,9399,-6.618032932281494
1699044135.2446716,9449,-6.586034774780273
1699044144.0517027,9499,-6.551473617553711
1699044153.1846282,9549,-6.5753960609436035
1699044161.942035,9599,-6.569418430328369
1699044170.7578304,9649,-6.621349334716797
1699044179.587924,9699,-6.591033458709717
1699044188.405604,9749,-6.549241065979004
1699044197.0999494,9799,-6.5493879318237305
1699044205.845127,9849,-6.515817165374756
1699044214.5826335,9899,-6.758050918579102
1699044223.8588698,9949,-6.529026031494141
1699044232.6073587,9999,-6.589993953704834
1699044241.4808562,10049,-6.6061692237854
1699044250.2093391,10099,-6.531377792358398
1699044258.937441,10149,-6.5574116706848145
1699044267.7099998,10199,-6.623277187347412
1699044276.437402,10249,-6.5677289962768555
1699044285.3266983,10299,-6.527486801147461
1699044294.0515294,10349,-6.5329461097717285
1699044302.8962412,10399,-6.621062755584717
1699044311.6993744,10449,-6.524981498718262
1699044320.4221318,10499,-6.524834632873535
1699044329.3044627,10549,-6.619732856750488
1699044338.0456138,10599,-6.614323139190674
1699044347.116823,10649,-6.585978984832764
1699044355.8442307,10699,-6.489448547363281
