Wall time,Step,Value
1698998583.655177,49,-6.660530090332031
1698998592.428739,99,-6.635554313659668
1698998601.2051847,149,-6.487410068511963
1698998610.0114427,199,-6.631623268127441
1698998618.8073103,249,-6.554543972015381
1698998627.904238,299,-6.632709980010986
1698998636.7882612,349,-6.582178592681885
1698998646.1728106,399,-6.605072021484375
1698998654.7770479,449,-6.596554756164551
1698998663.6241713,499,-6.487550735473633
1698998672.4193742,549,-6.534181118011475
1698998681.764233,599,-6.586455821990967
1698998690.6736994,649,-6.588795185089111
1698998699.6730356,699,-6.642953872680664
1698998709.082963,749,-6.535735130310059
1698998718.0575943,799,-6.617125988006592
1698998726.8449576,849,-6.5192179679870605
1698998735.6488976,899,-6.614415645599365
1698998744.4812245,949,-6.58466911315918
1698998753.4311173,999,-6.542035102844238
1698998762.2549117,1049,-6.591948509216309
1698998770.944196,1099,-6.651289939880371
1698998780.4115434,1149,-6.5533599853515625
1698998790.3052094,1199,-6.597774505615234
1698998799.4009385,1249,-6.58693265914917
1698998808.346707,1299,-6.489274024963379
1698998817.6442053,1349,-6.655333518981934
1698998826.730474,1399,-6.607665061950684
1698998835.8053026,1449,-6.594212532043457
1698998844.7974265,1499,-6.645879745483398
1698998853.5288837,1549,-6.604875564575195
1698998862.3338253,1599,-6.599850654602051
1698998871.3751564,1649,-6.542046070098877
1698998880.4895291,1699,-6.61280632019043
1698998889.418936,1749,-6.55885124206543
1698998898.2140226,1799,-6.544525146484375
1698998907.5418985,1849,-6.601278305053711
1698998917.3942363,1899,-6.60500431060791
1698998926.3860614,1949,-6.553537368774414
1698998935.7753797,1999,-6.620022773742676
1698998945.2117248,2049,-6.584823131561279
1698998954.066065,2099,-6.628729820251465
1698998963.044161,2149,-6.539315700531006
1698998971.845096,2199,-6.759965896606445
1698998981.8930423,2249,-6.5858154296875
1698998991.5952535,2299,-6.639764785766602
1698999000.7473803,2349,-6.5568342208862305
1698999009.9665372,2399,-6.62241268157959
1698999019.0325499,2449,-6.650014400482178
1698999027.8494487,2499,-6.567842483520508
1698999037.2402573,2549,-6.5401482582092285
1698999046.2830095,2599,-6.637644290924072
1698999055.2694907,2649,-6.579208850860596
1698999063.965029,2699,-6.576396942138672
1698999073.0933514,2749,-6.595154285430908
1698999082.0145795,2799,-6.581487655639648
1698999090.6270483,2849,-6.60006046295166
1698999099.8402016,2899,-6.5883708000183105
1698999108.927399,2949,-6.583988666534424
1698999118.3190923,2999,-6.587632179260254
1698999127.2005625,3049,-6.620940685272217
1698999136.7672627,3099,-6.577987194061279
1698999146.1738148,3149,-6.555332183837891
1698999154.9516933,3199,-6.5395331382751465
1698999164.2480428,3249,-6.583256721496582
1698999173.0294282,3299,-6.2245612144470215
1698999182.5582283,3349,-6.71321439743042
1698999191.225113,3399,-6.569263935089111
1698999200.4099207,3449,-6.624791622161865
1698999209.1251109,3499,-6.631593704223633
1698999218.4498222,3549,-6.557988166809082
1698999227.498522,3599,-6.572511672973633
1698999237.0744836,3649,-6.588896751403809
1698999245.9985578,3699,-6.638253211975098
1698999254.9936996,3749,-6.623632907867432
1698999264.0354133,3799,-6.577559471130371
1698999272.8758428,3849,-6.613680839538574
1698999281.8260405,3899,-6.582634449005127
1698999291.2785995,3949,-6.568675518035889
1698999300.3104815,3999,-6.57535457611084
1698999309.4918966,4049,-6.554741382598877
1698999319.1626494,4099,-6.606762886047363
1698999328.1804974,4149,-6.541853904724121
1698999337.4616356,4199,-6.626067638397217
1698999346.32582,4249,-6.593778133392334
1698999355.4645941,4299,-6.594548225402832
1698999364.363651,4349,-6.571160316467285
1698999373.2987332,4399,-6.624930381774902
1698999383.2253432,4449,-6.666222095489502
1698999392.3902032,4499,-6.612417221069336
1698999401.7325444,4549,-6.699824810028076
1698999412.1950793,4599,-6.5688371658325195
1698999421.3225396,4649,-6.5313191413879395
1698999430.7778983,4699,-6.550772190093994
1698999439.8896403,4749,-6.612813949584961
1698999448.9575813,4799,-6.602887153625488
1698999458.0565648,4849,-6.569925308227539
1698999467.0153272,4899,-6.629611968994141
1698999476.9263775,4949,-6.635155200958252
1698999486.2351236,4999,-6.523226737976074
1698999495.2803779,5049,-6.583412170410156
1698999504.7095056,5099,-6.619344234466553
1698999513.9073377,5149,-6.7237396240234375
