Wall time,Step,Value
1699042474.6141987,49,-11.036859512329102
1699042483.1162891,99,-12.510228157043457
1699042491.7658093,149,-13.798564910888672
1699042500.897006,199,-14.883345603942871
1699042509.901928,249,-15.829123497009277
1699042519.0269682,299,-16.979631423950195
1699042528.0703838,349,-17.80646514892578
1699042537.1790254,399,-18.709026336669922
1699042545.9538548,449,-19.519859313964844
1699042554.8188288,499,-20.107688903808594
1699042563.7005446,549,-20.685501098632812
1699042572.537749,599,-21.128530502319336
1699042581.309758,649,-21.436750411987305
1699042590.4356658,699,-21.832162857055664
1699042599.57969,749,-22.08795166015625
1699042608.3750103,799,-22.198915481567383
1699042617.130805,849,-22.632944107055664
1699042625.9189596,899,-22.77045440673828
1699042634.8591542,949,-22.97534942626953
1699042643.6119678,999,-23.01631736755371
1699042652.1711078,1049,-23.328330993652344
1699042660.817223,1099,-23.57110023498535
1699042670.1759148,1149,-23.60773468017578
1699042678.692374,1199,-23.752031326293945
1699042687.5576248,1249,-23.713287353515625
1699042696.3500047,1299,-23.98340606689453
1699042704.8785691,1349,-23.733604431152344
1699042713.6352036,1399,-24.06557273864746
1699042722.2839348,1449,-24.04505157470703
1699042731.1519701,1499,-24.133777618408203
1699042739.8038006,1549,-24.267711639404297
1699042748.4628353,1599,-24.272724151611328
1699042757.1661444,1649,-24.3702392578125
1699042765.9611459,1699,-24.46934700012207
1699042774.712978,1749,-24.43558120727539
1699042783.4627576,1799,-24.559717178344727
1699042792.5055778,1849,-24.641712188720703
1699042801.2107036,1899,-24.702831268310547
1699042809.9879947,1949,-24.63390350341797
1699042819.0201423,1999,-24.801780700683594
1699042827.7620294,2049,-24.818056106567383
1699042836.3449848,2099,-24.79845428466797
1699042844.8595507,2149,-24.798986434936523
1699042853.4260366,2199,-25.009777069091797
1699042862.400615,2249,-24.918529510498047
1699042870.8951564,2299,-25.00417709350586
1699042879.6421657,2349,-25.165855407714844
1699042888.283317,2399,-25.19577980041504
1699042896.9052906,2449,-25.06120491027832
1699042905.4742117,2499,-25.18045425415039
1699042914.094333,2549,-25.24899673461914
1699042922.840596,2599,-25.177085876464844
1699042931.39072,2649,-25.18222427368164
1699042940.0131176,2699,-25.207820892333984
1699042948.5518277,2749,-25.156442642211914
1699042957.1584256,2799,-25.370447158813477
1699042965.806175,2849,-25.42483139038086
1699042974.326759,2899,-25.547639846801758
1699042983.2790647,2949,-25.40084457397461
1699042991.7972305,2999,-25.487062454223633
1699043000.357336,3049,-25.45408058166504
1699043009.0270295,3099,-25.563077926635742
1699043017.7184277,3149,-25.5621337890625
1699043026.3098588,3199,-25.4398136138916
1699043034.9517372,3249,-25.55556869506836
1699043043.4463363,3299,-25.70866584777832
1699043052.431957,3349,-25.592660903930664
1699043061.0691981,3399,-25.579437255859375
1699043069.80338,3449,-25.754268646240234
1699043078.372851,3499,-25.546606063842773
1699043087.0289214,3549,-25.730724334716797
1699043095.6307397,3599,-25.718698501586914
1699043104.2549462,3649,-25.706958770751953
1699043113.1399715,3699,-25.824682235717773
1699043121.7122555,3749,-25.61737823486328
1699043130.328112,3799,-25.97020721435547
1699043138.8041437,3849,-25.907257080078125
1699043147.3423939,3899,-25.97113800048828
1699043156.1138453,3949,-25.721942901611328
1699043164.7189865,3999,-25.897436141967773
1699043173.6424315,4049,-25.881547927856445
1699043182.1177483,4099,-25.769433975219727
1699043190.6985326,4149,-25.84415054321289
1699043199.2049487,4199,-25.884220123291016
1699043207.9219456,4249,-25.874794006347656
1699043216.535746,4299,-25.85420799255371
1699043225.1735036,4349,-25.82066535949707
1699043233.692766,4399,-26.4017276763916
1699043242.6777933,4449,-26.018064498901367
1699043251.1299717,4499,-25.95307159423828
1699043259.750136,4549,-26.09320831298828
1699043268.4350564,4599,-26.053462982177734
1699043276.9251761,4649,-26.12787628173828
1699043285.5387678,4699,-26.040401458740234
1699043294.0815992,4749,-25.995542526245117
1699043302.8486283,4799,-26.064271926879883
1699043311.412704,4849,-26.138334274291992
1699043320.1139035,4899,-26.310224533081055
1699043328.5779145,4949,-26.137317657470703
1699043337.2465813,4999,-26.243633270263672
1699043345.8705723,5049,-26.232513427734375
1699043354.513747,5099,-26.324176788330078
1699043363.3947845,5149,-26.216400146484375
1699043371.8758743,5199,-26.178075790405273
1699043380.3960834,5249,-26.188249588012695
1699043388.9787927,5299,-26.305086135864258
1699043397.6299107,5349,-26.393709182739258
1699043406.1793692,5399,-26.203563690185547
1699043414.9666653,5449,-26.260662078857422
1699043423.305218,5499,-26.139802932739258
1699043432.36453,5549,-26.43236541748047
1699043440.9072373,5599,-26.33308219909668
1699043449.4740577,5649,-26.461688995361328
1699043457.9998367,5699,-26.40770149230957
1699043466.5207024,5749,-26.174938201904297
1699043475.1831117,5799,-26.41336441040039
