Wall time,Step,Value
1699057292.585714,2499,-16.520360946655273
1699057301.4740493,2549,-16.51793670654297
1699057310.3875272,2599,-16.63103675842285
1699057319.0329676,2649,-16.79888343811035
1699057327.7523644,2699,-16.798959732055664
1699057336.4120374,2749,-16.983732223510742
1699057345.1144304,2799,-16.95798110961914
1699057353.9291177,2849,-17.105125427246094
1699057362.607654,2899,-17.227649688720703
1699057372.0743845,2949,-17.19744110107422
1699057380.7664132,2999,-17.28267478942871
1699057389.6952577,3049,-17.492408752441406
1699057398.604469,3099,-17.493288040161133
1699057407.4340963,3149,-17.594402313232422
1699057416.2114558,3199,-17.728412628173828
1699057424.9205933,3249,-17.686279296875
1699057433.5636687,3299,-17.52690887451172
1699057442.8045285,3349,-17.955623626708984
1699057451.3158414,3399,-17.937965393066406
1699057460.1276891,3449,-18.06230926513672
1699057468.9139717,3499,-18.115087509155273
1699057477.5247245,3549,-18.207128524780273
1699057486.3111415,3599,-18.237672805786133
1699057494.962919,3649,-18.29004669189453
1699057503.9616878,3699,-18.29024887084961
1699057512.969082,3749,-18.50918960571289
1699057522.2740831,3799,-18.486387252807617
1699057531.3166707,3849,-18.621742248535156
1699057540.4770794,3899,-18.734561920166016
1699057549.4210176,3949,-18.73209571838379
1699057558.3827848,3999,-18.937551498413086
1699057567.6378458,4049,-18.854063034057617
1699057576.60123,4099,-18.97087287902832
1699057585.5382395,4149,-19.119428634643555
1699057594.405583,4199,-19.141937255859375
1699057603.445818,4249,-19.31402015686035
1699057612.2830093,4299,-19.20120620727539
1699057621.2576785,4349,-19.404966354370117
1699057630.1416256,4399,-19.280757904052734
1699057639.327821,4449,-19.453428268432617
1699057648.254094,4499,-19.49478530883789
1699057657.1410973,4549,-19.673534393310547
1699057665.9846945,4599,-19.622344970703125
1699057674.8990793,4649,-19.673999786376953
1699057683.8913617,4699,-19.763872146606445
1699057692.8250463,4749,-19.919878005981445
1699057701.7911246,4799,-19.935039520263672
1699057710.6676812,4849,-19.867748260498047
1699057719.51021,4899,-20.015165328979492
1699057728.2037156,4949,-20.097875595092773
1699057736.8821185,4999,-20.15084457397461
1699057745.5575686,5049,-20.318384170532227
1699057754.169436,5099,-20.278291702270508
1699057763.1291347,5149,-20.322731018066406
1699057771.8330998,5199,-20.480113983154297
1699057780.2892747,5249,-20.524211883544922
1699057789.0611265,5299,-20.618621826171875
1699057797.8069656,5349,-20.658451080322266
1699057806.4122295,5399,-20.60268211364746
1699057814.9813719,5449,-20.595096588134766
1699057823.6154664,5499,-20.845888137817383
1699057832.7582107,5549,-20.793357849121094
1699057841.4130569,5599,-20.76349449157715
1699057850.1832037,5649,-20.997844696044922
1699057858.844305,5699,-20.900623321533203
1699057867.4189985,5749,-21.073680877685547
1699057876.001192,5799,-20.98918914794922
1699057884.8796856,5849,-21.012800216674805
1699057893.914015,5899,-21.1951904296875
1699057902.9741728,5949,-21.194639205932617
1699057911.7430627,5999,-21.048891067504883
1699057920.4503505,6049,-21.220266342163086
1699057929.2194424,6099,-21.27657127380371
1699057938.230947,6149,-21.43389129638672
1699057947.1289675,6199,-21.39554214477539
1699057956.340715,6249,-21.385055541992188
1699057965.0464888,6299,-21.4945011138916
1699057973.7387862,6349,-21.315462112426758
1699057982.5360386,6399,-21.596582412719727
1699057991.457814,6449,-21.613563537597656
1699058000.2212253,6499,-21.68979835510254
1699058009.0199866,6549,-21.700105667114258
1699058017.765461,6599,-21.944477081298828
1699058026.9493978,6649,-21.722557067871094
1699058035.694449,6699,-21.70171546936035
1699058044.3549674,6749,-21.74921417236328
1699058053.0520203,6799,-21.768115997314453
1699058061.6302025,6849,-21.845623016357422
1699058070.47455,6899,-22.013845443725586
1699058079.3591166,6949,-22.01026725769043
1699058088.412926,6999,-22.051115036010742
1699058097.1575866,7049,-22.006206512451172
1699058105.8953624,7099,-21.86606216430664
1699058114.6506872,7149,-22.083126068115234
1699058123.4703448,7199,-21.935588836669922
1699058132.4122002,7249,-22.137874603271484
1699058141.2898474,7299,-22.183696746826172
1699058150.4165084,7349,-22.144466400146484
1699058159.1207645,7399,-22.363502502441406
1699058167.9717357,7449,-22.2481689453125
1699058176.756404,7499,-22.289325714111328
1699058185.7767837,7549,-22.248931884765625
1699058194.6601677,7599,-22.333438873291016
1699058203.6610472,7649,-22.230762481689453
1699058212.2954013,7699,-22.47272300720215
1699058221.4578757,7749,-22.47478485107422
1699058230.3191159,7799,-22.47110366821289
1699058239.0899048,7849,-22.42330551147461
1699058247.844557,7899,-22.48872947692871
1699058256.5903244,7949,-22.632553100585938
1699058265.5423746,7999,-22.288681030273438
1699058274.487626,8049,-22.615455627441406
1699058283.5515804,8099,-22.504150390625
1699058292.4343722,8149,-22.525054931640625
1699058301.2695885,8199,-22.485122680664062
1699058309.9018621,8249,-22.66680908203125
1699058318.6756744,8299,-22.86311912536621
1699058327.6288714,8349,-22.581937789916992
1699058336.5212996,8399,-22.7109317779541
1699058345.5904648,8449,-22.732295989990234
1699058354.2946258,8499,-22.631454467773438
1699058362.9339945,8549,-22.832277297973633
1699058371.750239,8599,-22.853477478027344
1699058380.5033,8649,-22.724632263183594
1699058389.3651474,8699,-22.708921432495117
1699058398.1192899,8749,-22.862430572509766
1699058406.795576,8799,-22.157451629638672
1699058416.018993,8849,-22.871322631835938
1699058424.7811246,8899,-22.987184524536133
1699058433.7465436,8949,-23.045385360717773
1699058442.4868894,8999,-22.9757080078125
1699058451.2574403,9049,-22.933242797851562
1699058459.999741,9099,-22.898330688476562
1699058468.7568743,9149,-23.20570182800293
1699058477.6757438,9199,-23.029251098632812
1699058486.532751,9249,-23.046815872192383
1699058495.4546554,9299,-22.9322509765625
1699058504.3357594,9349,-23.028236389160156
1699058513.4217265,9399,-23.03374481201172
1699058522.3334725,9449,-23.050235748291016
1699058531.1526012,9499,-23.152294158935547
1699058540.2371948,9549,-23.03656578063965
1699058549.0030482,9599,-23.295063018798828
1699058557.7435362,9649,-23.045429229736328
1699058566.5527735,9699,-23.156137466430664
1699058575.4964066,9749,-23.207752227783203
1699058584.275347,9799,-23.186471939086914
1699058593.063365,9849,-23.057477951049805
1699058601.785558,9899,-23.275840759277344
1699058610.9107487,9949,-23.36566925048828
1699058619.668761,9999,-23.30629539489746
1699058628.4732451,10049,-23.382251739501953
1699058637.330642,10099,-23.389816284179688
1699058646.0139134,10149,-23.48318099975586
1699058654.8433518,10199,-23.443466186523438
1699058663.5491571,10249,-23.192626953125
1699058672.3987014,10299,-23.34609603881836
1699058681.0473099,10349,-23.300174713134766
1699058689.7552342,10399,-23.35492706298828
1699058698.560345,10449,-23.559574127197266
1699058707.2120786,10499,-23.42108726501465
1699058715.9855235,10549,-23.452293395996094
1699058724.7622669,10599,-23.470523834228516
1699058733.7089982,10649,-23.4073543548584
1699058742.3112102,10699,-23.540496826171875
1699058750.976183,10749,-23.39582633972168
1699058759.576722,10799,-23.514915466308594
1699058768.2267296,10849,-23.704641342163086
1699058776.7639022,10899,-23.67314910888672
1699058785.374369,10949,-23.573625564575195
1699058794.104491,10999,-23.919248580932617
1699058803.1256,11049,-23.59372901916504
1699058812.0222409,11099,-23.599536895751953
1699058820.8893824,11149,-23.545360565185547
1699058829.459349,11199,-23.636951446533203
1699058838.2030032,11249,-23.625314712524414
1699058846.9167168,11299,-23.564090728759766
1699058855.5714738,11349,-23.7913875579834
1699058864.717074,11399,-23.61709213256836
1699058873.526326,11449,-23.621749877929688
1699058882.283691,11499,-23.760671615600586
1699058891.013498,11549,-23.655540466308594
1699058899.7287614,11599,-23.536209106445312
1699058908.5833797,11649,-23.678552627563477
1699058917.5133026,11699,-23.469818115234375
1699058926.6661227,11749,-23.741477966308594
1699058935.401359,11799,-23.775720596313477
1699058944.1559093,11849,-23.765714645385742
1699058952.8615623,11899,-23.898441314697266
1699058961.7609055,11949,-23.745182037353516
1699058970.492618,11999,-23.811683654785156
1699058979.3628042,12049,-23.827531814575195
1699058988.0829074,12099,-23.9398193359375
1699058997.3292305,12149,-23.88759422302246
1699059006.1142144,12199,-23.70950698852539
1699059014.9274905,12249,-23.711040496826172
1699059023.7713032,12299,-23.781768798828125
1699059032.6061156,12349,-23.787429809570312
1699059041.3744576,12399,-23.895145416259766
1699059050.3586342,12449,-23.699485778808594
1699059059.4467542,12499,-23.874980926513672
1699059068.2185376,12549,-23.777587890625
1699059077.0576315,12599,-23.87164878845215
1699059085.8906984,12649,-23.88393783569336
1699059094.7174814,12699,-24.203384399414062
1699059103.5617342,12749,-23.93874740600586
1699059112.3925557,12799,-23.812843322753906
1699059121.2533765,12849,-24.012657165527344
1699059129.4351103,12899,-23.903213500976562
1699059137.5986223,12949,-24.04486083984375
1699059145.877236,12999,-23.804534912109375
1699059154.176995,13049,-23.838064193725586
1699059162.4187465,13099,-23.85771942138672
1699059170.6140618,13149,-24.0139102935791
1699059178.8209176,13199,-23.966798782348633
