Wall time,Step,Value
1698986679.23679,5849,-28.427425384521484
1698986688.1495833,5899,-28.2701416015625
1698986696.8309555,5949,-28.314842224121094
1698986705.4933376,5999,-28.381717681884766
1698986714.0846608,6049,-28.33938217163086
1698986722.828934,6099,-28.519495010375977
1698986731.5623767,6149,-28.498844146728516
1698986740.2498503,6199,-28.576396942138672
1698986749.4304168,6249,-28.167953491210938
1698986758.015576,6299,-28.231287002563477
1698986766.6395705,6349,-28.341943740844727
1698986775.2485714,6399,-28.448902130126953
1698986784.0489917,6449,-28.255441665649414
1698986792.6627624,6499,-28.567123413085938
1698986801.2724001,6549,-28.650680541992188
1698986809.8913734,6599,-29.36874008178711
1698986819.0055816,6649,-28.382604598999023
1698986827.6465707,6699,-28.599014282226562
1698986836.4639647,6749,-28.62737274169922
1698986845.120206,6799,-28.524688720703125
1698986853.7560656,6849,-28.40680694580078
1698986862.589267,6899,-28.675262451171875
1698986871.4036453,6949,-28.454395294189453
1698986880.461357,6999,-28.196563720703125
1698986889.1617239,7049,-28.571147918701172
1698986897.9781268,7099,-28.625946044921875
1698986906.6224096,7149,-28.533971786499023
1698986915.5910962,7199,-28.506746292114258
1698986924.6026733,7249,-28.851518630981445
1698986933.1895785,7299,-28.506507873535156
1698986942.2941487,7349,-28.147375106811523
1698986950.869696,7399,-28.669593811035156
1698986959.4743736,7449,-28.52107048034668
1698986968.0529716,7499,-28.676456451416016
1698986976.8203847,7549,-27.980575561523438
1698986985.3652887,7599,-28.74329376220703
1698986993.974253,7649,-28.52777099609375
1698987002.5550478,7699,-28.781970977783203
1698987011.6739533,7749,-28.505321502685547
1698987020.308604,7799,-28.522357940673828
1698987028.9471452,7849,-28.959150314331055
1698987037.5641212,7899,-28.80358123779297
1698987046.1523044,7949,-28.952239990234375
1698987054.8740206,7999,-28.98057746887207
1698987063.5697107,8049,-28.590383529663086
1698987072.4328487,8099,-28.64150619506836
1698987081.2457852,8149,-28.73784828186035
1698987089.8737674,8199,-28.71927261352539
1698987098.4516127,8249,-28.814699172973633
1698987107.0517867,8299,-28.711185455322266
1698987115.7861667,8349,-28.74178123474121
1698987124.4318123,8399,-28.23623275756836
1698987133.4620008,8449,-28.77910614013672
1698987142.15525,8499,-28.910091400146484
1698987150.8620098,8549,-28.965131759643555
1698987159.4482944,8599,-28.9543514251709
1698987168.0673652,8649,-28.977346420288086
1698987176.586097,8699,-28.8380126953125
1698987185.1858602,8749,-28.70372772216797
1698987193.7333257,8799,-28.752527236938477
1698987202.808329,8849,-28.702871322631836
1698987211.4365718,8899,-28.90448570251465
1698987220.1902533,8949,-28.85959243774414
1698987228.7958202,8999,-28.9127140045166
1698987237.3563995,9049,-28.95150375366211
1698987245.9966638,9099,-28.404430389404297
1698987254.5858974,9149,-29.027231216430664
1698987263.4266238,9199,-28.647235870361328
1698987272.148609,9249,-29.006290435791016
1698987280.8358335,9299,-28.979942321777344
1698987289.372715,9349,-28.839332580566406
1698987297.8806918,9399,-28.705415725708008
1698987306.5872097,9449,-29.00782585144043
1698987315.2325184,9499,-28.97041130065918
1698987324.1056945,9549,-28.902393341064453
1698987332.7201617,9599,-29.162002563476562
1698987341.3189187,9649,-29.068450927734375
1698987349.9822297,9699,-28.98462677001953
1698987358.7272348,9749,-28.928874969482422
1698987367.3542778,9799,-29.18514060974121
1698987375.8796802,9849,-29.160160064697266
1698987384.3161035,9899,-29.082250595092773
1698987393.3740551,9949,-29.048444747924805
1698987402.0052547,9999,-28.984050750732422
1698987410.6853333,10049,-28.798282623291016
1698987419.2435653,10099,-28.779293060302734
1698987427.7884498,10149,-29.053260803222656
1698987436.4126298,10199,-28.874530792236328
1698987444.9862444,10249,-28.86777114868164
1698987453.8123543,10299,-28.660947799682617
1698987462.405469,10349,-29.081405639648438
1698987471.0854833,10399,-29.263059616088867
1698987479.616835,10449,-29.070072174072266
1698987488.1889718,10499,-28.49481773376465
1698987496.8690534,10549,-28.687179565429688
1698987505.4731245,10599,-29.161487579345703
1698987514.4498162,10649,-29.242050170898438
1698987523.0694666,10699,-28.912246704101562
1698987531.8417947,10749,-29.02437400817871
1698987540.4562962,10799,-29.287757873535156
1698987549.1215413,10849,-29.332666397094727
1698987557.7506177,10899,-29.259414672851562
1698987566.2991583,10949,-29.246387481689453
1698987574.900582,10999,-28.671764373779297
1698987584.3901756,11049,-28.916418075561523
1698987592.9900682,11099,-29.013288497924805
1698987601.7547626,11149,-28.544189453125
1698987610.373625,11199,-29.206546783447266
1698987618.9352412,11249,-29.26885414123535
1698987627.685505,11299,-29.19390869140625
1698987636.2613974,11349,-29.27109718322754
1698987645.0270944,11399,-29.347572326660156
1698987653.624467,11449,-29.299240112304688
1698987662.3498652,11499,-29.167747497558594
1698987670.964388,11549,-29.241012573242188
1698987679.6044495,11599,-29.297868728637695
1698987688.4003623,11649,-29.405271530151367
1698987696.910047,11699,-29.166885375976562
1698987705.8269203,11749,-29.30249786376953
1698987714.433383,11799,-29.333784103393555
1698987722.9997313,11849,-29.16731834411621
1698987731.6952786,11899,-29.22407341003418
1698987740.3710768,11949,-29.01799964904785
1698987748.9333491,11999,-29.35455322265625
1698987757.4800267,12049,-29.308055877685547
1698987765.9729187,12099,-29.309062957763672
1698987774.9346766,12149,-29.096155166625977
1698987783.5170612,12199,-29.258920669555664
1698987792.183388,12249,-29.328388214111328
1698987800.824049,12299,-29.448259353637695
1698987809.418084,12349,-29.13385009765625
1698987818.079385,12399,-29.169652938842773
1698987826.7134743,12449,-29.255653381347656
1698987835.5565226,12499,-29.03892707824707
1698987844.1644123,12549,-29.105989456176758
1698987852.8540943,12599,-29.247516632080078
1698987861.4094882,12649,-29.237274169921875
1698987869.9928622,12699,-29.411842346191406
1698987878.6882088,12749,-29.504053115844727
1698987887.2197206,12799,-29.505828857421875
1698987896.0814097,12849,-28.80638313293457
1698987904.6368587,12899,-29.18862533569336
1698987913.1019945,12949,-29.214157104492188
1698987921.6827998,12999,-29.272146224975586
1698987930.3171966,13049,-29.16366958618164
1698987938.926714,13099,-29.437129974365234
1698987947.5700917,13149,-29.119871139526367
1698987956.026454,13199,-29.98815155029297
